"hostname","rank","shmrank","step","resource","type","index","name","value"
"saturn",1,1,3,"HWT","Metric","27","total_time","100"
"saturn",1,1,3,"HWT","Metric","27","user","88"
"saturn",1,1,3,"HWT","Metric","27","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","28","guest","0"
"saturn",1,1,3,"HWT","Metric","28","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","28","idle","11"
"saturn",1,1,3,"HWT","Metric","28","idle_all","11"
"saturn",1,1,3,"HWT","Metric","28","iowait","0"
"saturn",1,1,3,"HWT","Metric","28","irq","0"
"saturn",1,1,3,"HWT","Metric","28","nice","0"
"saturn",1,1,3,"HWT","Metric","28","softirq","0"
"saturn",1,1,3,"HWT","Metric","28","steal","0"
"saturn",1,1,3,"HWT","Metric","28","system","0"
"saturn",1,1,3,"HWT","Metric","28","system_all","0"
"saturn",1,1,3,"HWT","Metric","28","total_time","100"
"saturn",1,1,3,"HWT","Metric","28","user","88"
"saturn",1,1,3,"HWT","Metric","28","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","29","guest","0"
"saturn",1,1,3,"HWT","Metric","29","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","29","idle","11"
"saturn",1,1,3,"HWT","Metric","29","idle_all","11"
"saturn",1,1,3,"HWT","Metric","29","iowait","0"
"saturn",1,1,3,"HWT","Metric","29","irq","0"
"saturn",1,1,3,"HWT","Metric","29","nice","0"
"saturn",1,1,3,"HWT","Metric","29","softirq","0"
"saturn",1,1,3,"HWT","Metric","29","steal","0"
"saturn",1,1,3,"HWT","Metric","29","system","0"
"saturn",1,1,3,"HWT","Metric","29","system_all","0"
"saturn",1,1,3,"HWT","Metric","29","total_time","100"
"saturn",1,1,3,"HWT","Metric","29","user","88"
"saturn",1,1,3,"HWT","Metric","29","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","130","guest","0"
"saturn",1,1,3,"HWT","Metric","130","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","130","idle","4"
"saturn",1,1,3,"HWT","Metric","130","idle_all","4"
"saturn",1,1,3,"HWT","Metric","130","iowait","0"
"saturn",1,1,3,"HWT","Metric","130","irq","0"
"saturn",1,1,3,"HWT","Metric","130","nice","0"
"saturn",1,1,3,"HWT","Metric","130","softirq","0"
"saturn",1,1,3,"HWT","Metric","130","steal","0"
"saturn",1,1,3,"HWT","Metric","130","system","8"
"saturn",1,1,3,"HWT","Metric","130","system_all","8"
"saturn",1,1,3,"HWT","Metric","130","total_time","100"
"saturn",1,1,3,"HWT","Metric","130","user","86"
"saturn",1,1,3,"HWT","Metric","130","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","131","guest","0"
"saturn",1,1,3,"HWT","Metric","131","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","131","idle","11"
"saturn",1,1,3,"HWT","Metric","131","idle_all","11"
"saturn",1,1,3,"HWT","Metric","131","iowait","0"
"saturn",1,1,3,"HWT","Metric","131","irq","0"
"saturn",1,1,3,"HWT","Metric","131","nice","0"
"saturn",1,1,3,"HWT","Metric","131","softirq","0"
"saturn",1,1,3,"HWT","Metric","131","steal","0"
"saturn",1,1,3,"HWT","Metric","131","system","0"
"saturn",1,1,3,"HWT","Metric","131","system_all","0"
"saturn",1,1,3,"HWT","Metric","131","total_time","100"
"saturn",1,1,3,"HWT","Metric","131","user","88"
"saturn",1,1,3,"HWT","Metric","131","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","132","guest","0"
"saturn",1,1,3,"HWT","Metric","132","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","132","idle","11"
"saturn",1,1,3,"HWT","Metric","132","idle_all","11"
"saturn",1,1,3,"HWT","Metric","132","iowait","0"
"saturn",1,1,3,"HWT","Metric","132","irq","0"
"saturn",1,1,3,"HWT","Metric","132","nice","0"
"saturn",1,1,3,"HWT","Metric","132","softirq","0"
"saturn",1,1,3,"HWT","Metric","132","steal","0"
"saturn",1,1,3,"HWT","Metric","132","system","0"
"saturn",1,1,3,"HWT","Metric","132","system_all","0"
"saturn",1,1,3,"HWT","Metric","132","total_time","100"
"saturn",1,1,3,"HWT","Metric","132","user","88"
"saturn",1,1,3,"HWT","Metric","132","virt_all_time","0"
"saturn",1,1,3,"HWT","Metric","133","guest","0"
"saturn",1,1,3,"HWT","Metric","133","guest_nice","0"
"saturn",1,1,3,"HWT","Metric","133","idle","11"
"saturn",1,1,3,"HWT","Metric","133","idle_all","11"
"saturn",1,1,3,"HWT","Metric","133","iowait","0"
"saturn",1,1,3,"HWT","Metric","133","irq","0"
"saturn",1,1,3,"HWT","Metric","133","nice","0"
"saturn",1,1,3,"HWT","Metric","133","softirq","0"
"saturn",1,1,3,"HWT","Metric","133","steal","0"
"saturn",1,1,3,"HWT","Metric","133","system","0"
"saturn",1,1,3,"HWT","Metric","133","system_all","0"
"saturn",1,1,3,"HWT","Metric","133","total_time","100"
"saturn",1,1,3,"HWT","Metric","133","user","88"
"saturn",1,1,3,"HWT","Metric","133","virt_all_time","0"
"saturn",1,1,0,"GPU","Property","0","Bus ID","0000:24:00.0"
"saturn",1,1,0,"GPU","Property","0","Can Map Host Memory","yes"
"saturn",1,1,0,"GPU","Property","0","Clock Rate","1410000"
"saturn",1,1,0,"GPU","Property","0","Compute Mode","Default"
"saturn",1,1,0,"GPU","Property","0","Concurrent Kernels","yes"
"saturn",1,1,0,"GPU","Property","0","Device Overlap","yes"
"saturn",1,1,0,"GPU","Property","0","ECC Enabled","yes"
"saturn",1,1,0,"GPU","Property","0","GPU_ID","0"
"saturn",1,1,0,"GPU","Property","0","Integrated","no"
"saturn",1,1,0,"GPU","Property","0","Is Multi GPU Board","no"
"saturn",1,1,0,"GPU","Property","0","Kernel Execution Timeout Enabled","no"
"saturn",1,1,0,"GPU","Property","0","L2 Cache Size","41943040"
"saturn",1,1,0,"GPU","Property","0","Major Compute","8"
"saturn",1,1,0,"GPU","Property","0","Max Grid Size","[1024,1024,64]"
"saturn",1,1,0,"GPU","Property","0","Max Memory Pitch","2147483647"
"saturn",1,1,0,"GPU","Property","0","Max Threads Dim","[2147483647,65535,65535]"
"saturn",1,1,0,"GPU","Property","0","Max Threads per Block","1024"
"saturn",1,1,0,"GPU","Property","0","Max Threads per Multi Processor","2048"
"saturn",1,1,0,"GPU","Property","0","Memory Bus Width","5120"
"saturn",1,1,0,"GPU","Property","0","Memory Clock Rate","1512000"
"saturn",1,1,0,"GPU","Property","0","Minor Compute","0"
"saturn",1,1,0,"GPU","Property","0","Multi Processor Count","108"
"saturn",1,1,0,"GPU","Property","0","Name","NVIDIA A100 80GB PCIe"
"saturn",1,1,0,"GPU","Property","0","PCI Bus ID","36"
"saturn",1,1,0,"GPU","Property","0","PCI Device ID","0"
"saturn",1,1,0,"GPU","Property","0","RT_GPU_ID","0"
"saturn",1,1,0,"GPU","Property","0","Registers per Block","65536"
"saturn",1,1,0,"GPU","Property","0","Shared Memory per Block","49152"
"saturn",1,1,0,"GPU","Property","0","Texture Alignment","512"
"saturn",1,1,0,"GPU","Property","0","Total Const Memory","65536"
"saturn",1,1,0,"GPU","Property","0","Total Constant Memory","65536"
"saturn",1,1,0,"GPU","Property","0","Total Global Memory","85100068864"
"saturn",1,1,0,"GPU","Property","0","Warp Size","32"
"saturn",1,1,2,"GPU"," Metric","0","Clock Memory (MHz)","1512"
"saturn",1,1,2,"GPU"," Metric","0","Clock SM (MHz)","1365"
"saturn",1,1,2,"GPU"," Metric","0","Memory Free (GB)","72.959473"
"saturn",1,1,2,"GPU"," Metric","0","Memory Total (GB)","80.000000"
"saturn",1,1,2,"GPU"," Metric","0","Memory Used (GB)","7.040527"
"saturn",1,1,2,"GPU"," Metric","0","Memory Utilization %","42"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Bandwidth C0 Total","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Bandwidth C1 Total","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Link Count","12.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Speed (GB/s)","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Throughput Data RX","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Throughput Data TX","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Throughput Raw RX","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","NvLink Throughput Raw TX","0.000000"
"saturn",1,1,2,"GPU"," Metric","0","PCIe RX Throughput (MB/s)","0.077148"
"saturn",1,1,2,"GPU"," Metric","0","PCIe TX Throughput (MB/s)","0.011719"
"saturn",1,1,2,"GPU"," Metric","0","Power (W)","278.336000"
"saturn",1,1,2,"GPU"," Metric","0","Temperature (C)","61"
"saturn",1,1,2,"GPU"," Metric","0","Utilization %","97"
"saturn",1,1,3,"GPU"," Metric","0","Clock Memory (MHz)","1512"
"saturn",1,1,3,"GPU"," Metric","0","Clock SM (MHz)","1335"
"saturn",1,1,3,"GPU"," Metric","0","Memory Free (GB)","72.959473"
"saturn",1,1,3,"GPU"," Metric","0","Memory Total (GB)","80.000000"
"saturn",1,1,3,"GPU"," Metric","0","Memory Used (GB)","7.040527"
"saturn",1,1,3,"GPU"," Metric","0","Memory Utilization %","42"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Bandwidth C0 Total","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Bandwidth C1 Total","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Link Count","12.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Speed (GB/s)","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Throughput Data RX","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Throughput Data TX","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Throughput Raw RX","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","NvLink Throughput Raw TX","0.000000"
"saturn",1,1,3,"GPU"," Metric","0","PCIe RX Throughput (MB/s)","0.052734"
"saturn",1,1,3,"GPU"," Metric","0","PCIe TX Throughput (MB/s)","0.010742"
"saturn",1,1,3,"GPU"," Metric","0","Power (W)","316.748000"
"saturn",1,1,3,"GPU"," Metric","0","Temperature (C)","61"
"saturn",1,1,3,"GPU"," Metric","0","Utilization %","97"
"saturn",1,1,1,"LWP","Metric","1387831","majflt","11"
"saturn",1,1,1,"LWP","Metric","1387831","minflt","393"
"saturn",1,1,1,"LWP","Metric","1387831","nonvoluntary_ctxt_switches","0"
"saturn",1,1,1,"LWP","Metric","1387831","nswap","0"
"saturn",1,1,1,"LWP","Metric","1387831","processor","130"
"saturn",1,1,1,"LWP","Metric","1387831","pthread lock calls","0"
"saturn",1,1,1,"LWP","Metric","1387831","pthread trylock calls","0"
"saturn",1,1,1,"LWP","Metric","1387831","state","R"
"saturn",1,1,1,"LWP","Metric","1387831","step","0"
"saturn",1,1,1,"LWP","Metric","1387831","stime","1"
"saturn",1,1,1,"LWP","Metric","1387831","utime","0"
"saturn",1,1,1,"LWP","Metric","1387831","voluntary_ctxt_switches","75"
"saturn",1,1,4,"LWP","Metric","1387831","majflt","11"
"saturn",1,1,4,"LWP","Metric","1387831","minflt","523"
"saturn",1,1,4,"LWP","Metric","1387831","nonvoluntary_ctxt_switches","1"
"saturn",1,1,4,"LWP","Metric","1387831","nswap","0"
"saturn",1,1,4,"LWP","Metric","1387831","processor","130"
"saturn",1,1,4,"LWP","Metric","1387831","pthread lock calls","0"
"saturn",1,1,4,"LWP","Metric","1387831","pthread trylock calls","0"
"saturn",1,1,4,"LWP","Metric","1387831","state","R"
"saturn",1,1,4,"LWP","Metric","1387831","stime","0"
"saturn",1,1,4,"LWP","Metric","1387831","utime","0"
"saturn",1,1,4,"LWP","Metric","1387831","voluntary_ctxt_switches","75"
"saturn",1,1,2,"LWP","Metric","1387831","majflt","21"
"saturn",1,1,2,"LWP","Metric","1387831","minflt","16513"
"saturn",1,1,2,"LWP","Metric","1387831","nonvoluntary_ctxt_switches","1385"
"saturn",1,1,2,"LWP","Metric","1387831","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387831","processor","26"
"saturn",1,1,2,"LWP","Metric","1387831","pthread lock calls","94273831887460"
"saturn",1,1,2,"LWP","Metric","1387831","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387831","state","R"
"saturn",1,1,2,"LWP","Metric","1387831","stime","87"
"saturn",1,1,2,"LWP","Metric","1387831","utime","153"
"saturn",1,1,2,"LWP","Metric","1387831","voluntary_ctxt_switches","7314"
"saturn",1,1,3,"LWP","Metric","1387831","majflt","21"
"saturn",1,1,3,"LWP","Metric","1387831","minflt","19841"
"saturn",1,1,3,"LWP","Metric","1387831","nonvoluntary_ctxt_switches","1421"
"saturn",1,1,3,"LWP","Metric","1387831","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387831","processor","26"
"saturn",1,1,3,"LWP","Metric","1387831","pthread lock calls","94273831887809"
"saturn",1,1,3,"LWP","Metric","1387831","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387831","state","R"
"saturn",1,1,3,"LWP","Metric","1387831","stime","89"
"saturn",1,1,3,"LWP","Metric","1387831","utime","251"
"saturn",1,1,3,"LWP","Metric","1387831","voluntary_ctxt_switches","8081"
"saturn",1,1,2,"LWP","Metric","1387839","majflt","1"
"saturn",1,1,2,"LWP","Metric","1387839","minflt","4550"
"saturn",1,1,2,"LWP","Metric","1387839","nonvoluntary_ctxt_switches","243"
"saturn",1,1,2,"LWP","Metric","1387839","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387839","processor","130"
"saturn",1,1,2,"LWP","Metric","1387839","pthread lock calls","355138"
"saturn",1,1,2,"LWP","Metric","1387839","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387839","state","R"
"saturn",1,1,2,"LWP","Metric","1387839","stime","80"
"saturn",1,1,2,"LWP","Metric","1387839","utime","276"
"saturn",1,1,2,"LWP","Metric","1387839","voluntary_ctxt_switches","1380"
"saturn",1,1,3,"LWP","Metric","1387839","majflt","1"
"saturn",1,1,3,"LWP","Metric","1387839","minflt","4825"
"saturn",1,1,3,"LWP","Metric","1387839","nonvoluntary_ctxt_switches","245"
"saturn",1,1,3,"LWP","Metric","1387839","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387839","processor","130"
"saturn",1,1,3,"LWP","Metric","1387839","pthread lock calls","355168"
"saturn",1,1,3,"LWP","Metric","1387839","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387839","state","R"
"saturn",1,1,3,"LWP","Metric","1387839","stime","83"
"saturn",1,1,3,"LWP","Metric","1387839","utime","278"
"saturn",1,1,3,"LWP","Metric","1387839","voluntary_ctxt_switches","1405"
"saturn",1,1,8,"LWP","Metric","1387843","majflt","0"
"saturn",1,1,8,"LWP","Metric","1387843","minflt","3"
"saturn",1,1,8,"LWP","Metric","1387843","nonvoluntary_ctxt_switches","0"
"saturn",1,1,8,"LWP","Metric","1387843","nswap","0"
"saturn",1,1,8,"LWP","Metric","1387843","processor","26"
"saturn",1,1,8,"LWP","Metric","1387843","pthread lock calls","0"
"saturn",1,1,8,"LWP","Metric","1387843","pthread trylock calls","0"
"saturn",1,1,8,"LWP","Metric","1387843","state","R"
"saturn",1,1,8,"LWP","Metric","1387843","stime","0"
"saturn",1,1,8,"LWP","Metric","1387843","utime","1"
"saturn",1,1,8,"LWP","Metric","1387843","voluntary_ctxt_switches","0"
"saturn",1,1,2,"LWP","Metric","1387843","majflt","0"
"saturn",1,1,2,"LWP","Metric","1387843","minflt","1527"
"saturn",1,1,2,"LWP","Metric","1387843","nonvoluntary_ctxt_switches","338"
"saturn",1,1,2,"LWP","Metric","1387843","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387843","processor","130"
"saturn",1,1,2,"LWP","Metric","1387843","pthread lock calls","140473414984833"
"saturn",1,1,2,"LWP","Metric","1387843","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387843","state","R"
"saturn",1,1,2,"LWP","Metric","1387843","stime","0"
"saturn",1,1,2,"LWP","Metric","1387843","utime","139"
"saturn",1,1,2,"LWP","Metric","1387843","voluntary_ctxt_switches","14"
"saturn",1,1,3,"LWP","Metric","1387843","majflt","0"
"saturn",1,1,3,"LWP","Metric","1387843","minflt","2203"
"saturn",1,1,3,"LWP","Metric","1387843","nonvoluntary_ctxt_switches","340"
"saturn",1,1,3,"LWP","Metric","1387843","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387843","processor","26"
"saturn",1,1,3,"LWP","Metric","1387843","pthread lock calls","140473414984833"
"saturn",1,1,3,"LWP","Metric","1387843","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387843","state","S"
"saturn",1,1,3,"LWP","Metric","1387843","stime","0"
"saturn",1,1,3,"LWP","Metric","1387843","utime","237"
"saturn",1,1,3,"LWP","Metric","1387843","voluntary_ctxt_switches","15"
"saturn",1,1,8,"LWP","Metric","1387845","majflt","0"
"saturn",1,1,8,"LWP","Metric","1387845","minflt","3"
"saturn",1,1,8,"LWP","Metric","1387845","nonvoluntary_ctxt_switches","0"
"saturn",1,1,8,"LWP","Metric","1387845","nswap","0"
"saturn",1,1,8,"LWP","Metric","1387845","processor","27"
"saturn",1,1,8,"LWP","Metric","1387845","pthread lock calls","0"
"saturn",1,1,8,"LWP","Metric","1387845","pthread trylock calls","0"
"saturn",1,1,8,"LWP","Metric","1387845","state","R"
"saturn",1,1,8,"LWP","Metric","1387845","stime","0"
"saturn",1,1,8,"LWP","Metric","1387845","utime","0"
"saturn",1,1,8,"LWP","Metric","1387845","voluntary_ctxt_switches","0"
"saturn",1,1,2,"LWP","Metric","1387845","majflt","0"
"saturn",1,1,2,"LWP","Metric","1387845","minflt","1382"
"saturn",1,1,2,"LWP","Metric","1387845","nonvoluntary_ctxt_switches","10"
"saturn",1,1,2,"LWP","Metric","1387845","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387845","processor","131"
"saturn",1,1,2,"LWP","Metric","1387845","pthread lock calls","140473280767105"
"saturn",1,1,2,"LWP","Metric","1387845","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387845","state","R"
"saturn",1,1,2,"LWP","Metric","1387845","stime","0"
"saturn",1,1,2,"LWP","Metric","1387845","utime","193"
"saturn",1,1,2,"LWP","Metric","1387845","voluntary_ctxt_switches","23"
"saturn",1,1,3,"LWP","Metric","1387845","majflt","0"
"saturn",1,1,3,"LWP","Metric","1387845","minflt","2030"
"saturn",1,1,3,"LWP","Metric","1387845","nonvoluntary_ctxt_switches","10"
"saturn",1,1,3,"LWP","Metric","1387845","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387845","processor","131"
"saturn",1,1,3,"LWP","Metric","1387845","pthread lock calls","140473280767105"
"saturn",1,1,3,"LWP","Metric","1387845","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387845","state","S"
"saturn",1,1,3,"LWP","Metric","1387845","stime","0"
"saturn",1,1,3,"LWP","Metric","1387845","utime","294"
"saturn",1,1,3,"LWP","Metric","1387845","voluntary_ctxt_switches","25"
"saturn",1,1,8,"LWP","Metric","1387848","majflt","0"
"saturn",1,1,8,"LWP","Metric","1387848","minflt","3"
"saturn",1,1,8,"LWP","Metric","1387848","nonvoluntary_ctxt_switches","1"
"saturn",1,1,8,"LWP","Metric","1387848","nswap","0"
"saturn",1,1,8,"LWP","Metric","1387848","processor","27"
"saturn",1,1,8,"LWP","Metric","1387848","pthread lock calls","0"
"saturn",1,1,8,"LWP","Metric","1387848","pthread trylock calls","0"
"saturn",1,1,8,"LWP","Metric","1387848","state","R"
"saturn",1,1,8,"LWP","Metric","1387848","stime","0"
"saturn",1,1,8,"LWP","Metric","1387848","utime","1"
"saturn",1,1,8,"LWP","Metric","1387848","voluntary_ctxt_switches","0"
"saturn",1,1,2,"LWP","Metric","1387848","majflt","0"
"saturn",1,1,2,"LWP","Metric","1387848","minflt","1356"
"saturn",1,1,2,"LWP","Metric","1387848","nonvoluntary_ctxt_switches","13"
"saturn",1,1,2,"LWP","Metric","1387848","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387848","processor","27"
"saturn",1,1,2,"LWP","Metric","1387848","pthread lock calls","140473347875969"
"saturn",1,1,2,"LWP","Metric","1387848","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387848","state","R"
"saturn",1,1,2,"LWP","Metric","1387848","stime","0"
"saturn",1,1,2,"LWP","Metric","1387848","utime","193"
"saturn",1,1,2,"LWP","Metric","1387848","voluntary_ctxt_switches","21"
"saturn",1,1,3,"LWP","Metric","1387848","majflt","0"
"saturn",1,1,3,"LWP","Metric","1387848","minflt","2003"
"saturn",1,1,3,"LWP","Metric","1387848","nonvoluntary_ctxt_switches","14"
"saturn",1,1,3,"LWP","Metric","1387848","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387848","processor","27"
"saturn",1,1,3,"LWP","Metric","1387848","pthread lock calls","140473347875969"
"saturn",1,1,3,"LWP","Metric","1387848","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387848","state","S"
"saturn",1,1,3,"LWP","Metric","1387848","stime","0"
"saturn",1,1,3,"LWP","Metric","1387848","utime","294"
"saturn",1,1,3,"LWP","Metric","1387848","voluntary_ctxt_switches","23"
"saturn",1,1,8,"LWP","Metric","1387852","majflt","0"
"saturn",1,1,8,"LWP","Metric","1387852","minflt","3"
"saturn",1,1,8,"LWP","Metric","1387852","nonvoluntary_ctxt_switches","1"
"saturn",1,1,8,"LWP","Metric","1387852","nswap","0"
"saturn",1,1,8,"LWP","Metric","1387852","processor","28"
"saturn",1,1,8,"LWP","Metric","1387852","pthread lock calls","0"
"saturn",1,1,8,"LWP","Metric","1387852","pthread trylock calls","0"
"saturn",1,1,8,"LWP","Metric","1387852","state","R"
"saturn",1,1,8,"LWP","Metric","1387852","stime","0"
"saturn",1,1,8,"LWP","Metric","1387852","utime","1"
"saturn",1,1,8,"LWP","Metric","1387852","voluntary_ctxt_switches","0"
"saturn",1,1,2,"LWP","Metric","1387852","majflt","0"
"saturn",1,1,2,"LWP","Metric","1387852","minflt","1367"
"saturn",1,1,2,"LWP","Metric","1387852","nonvoluntary_ctxt_switches","11"
"saturn",1,1,2,"LWP","Metric","1387852","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387852","processor","132"
"saturn",1,1,2,"LWP","Metric","1387852","pthread lock calls","140473146549377"
"saturn",1,1,2,"LWP","Metric","1387852","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387852","state","R"
"saturn",1,1,2,"LWP","Metric","1387852","stime","1"
"saturn",1,1,2,"LWP","Metric","1387852","utime","192"
"saturn",1,1,2,"LWP","Metric","1387852","voluntary_ctxt_switches","20"
"saturn",1,1,3,"LWP","Metric","1387852","majflt","0"
"saturn",1,1,3,"LWP","Metric","1387852","minflt","2016"
"saturn",1,1,3,"LWP","Metric","1387852","nonvoluntary_ctxt_switches","11"
"saturn",1,1,3,"LWP","Metric","1387852","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387852","processor","132"
"saturn",1,1,3,"LWP","Metric","1387852","pthread lock calls","140473146549377"
"saturn",1,1,3,"LWP","Metric","1387852","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387852","state","S"
"saturn",1,1,3,"LWP","Metric","1387852","stime","1"
"saturn",1,1,3,"LWP","Metric","1387852","utime","293"
"saturn",1,1,3,"LWP","Metric","1387852","voluntary_ctxt_switches","22"
"saturn",1,1,8,"LWP","Metric","1387854","majflt","0"
"saturn",1,1,8,"LWP","Metric","1387854","minflt","3"
"saturn",1,1,8,"LWP","Metric","1387854","nonvoluntary_ctxt_switches","1"
"saturn",1,1,8,"LWP","Metric","1387854","nswap","0"
"saturn",1,1,8,"LWP","Metric","1387854","processor","28"
"saturn",1,1,8,"LWP","Metric","1387854","pthread lock calls","0"
"saturn",1,1,8,"LWP","Metric","1387854","pthread trylock calls","0"
"saturn",1,1,8,"LWP","Metric","1387854","state","R"
"saturn",1,1,8,"LWP","Metric","1387854","stime","0"
"saturn",1,1,8,"LWP","Metric","1387854","utime","1"
"saturn",1,1,8,"LWP","Metric","1387854","voluntary_ctxt_switches","0"
"saturn",1,1,2,"LWP","Metric","1387854","majflt","0"
"saturn",1,1,2,"LWP","Metric","1387854","minflt","1203"
"saturn",1,1,2,"LWP","Metric","1387854","nonvoluntary_ctxt_switches","10"
"saturn",1,1,2,"LWP","Metric","1387854","nswap","0"
"saturn",1,1,2,"LWP","Metric","1387854","processor","28"
"saturn",1,1,2,"LWP","Metric","1387854","pthread lock calls","140473213658241"
"saturn",1,1,2,"LWP","Metric","1387854","pthread trylock calls","0"
"saturn",1,1,2,"LWP","Metric","1387854","state","R"
"saturn",1,1,2,"LWP","Metric","1387854","stime","0"
"saturn",1,1,2,"LWP","Metric","1387854","utime","194"
"saturn",1,1,2,"LWP","Metric","1387854","voluntary_ctxt_switches","20"
"saturn",1,1,3,"LWP","Metric","1387854","majflt","0"
"saturn",1,1,3,"LWP","Metric","1387854","minflt","1853"
"saturn",1,1,3,"LWP","Metric","1387854","nonvoluntary_ctxt_switches","10"
"saturn",1,1,3,"LWP","Metric","1387854","nswap","0"
"saturn",1,1,3,"LWP","Metric","1387854","processor","28"
"saturn",1,1,3,"LWP","Metric","1387854","pthread lock calls","140473213658241"
"saturn",1,1,3,"LWP","Metric","1387854","pthread trylock calls","0"
"saturn",1,1,3,"LWP","Metric","1387854","state","S"
"saturn",1,1,3,"LWP","Metric","1387854","stime","0"
"saturn",1,1,3,"LWP","Metric","1387854","utime","295"
