"hostname","rank","shmrank","step","resource","type","index","name","value"
"saturn",2,2,4,"HWT","Metric","158","total_time","100"
"saturn",2,2,4,"HWT","Metric","158","user","0"
"saturn",2,2,4,"HWT","Metric","158","virt_all_time","0"
"saturn",2,2,3,"HWT","Metric","159","guest","0"
"saturn",2,2,3,"HWT","Metric","159","guest_nice","0"
"saturn",2,2,3,"HWT","Metric","159","idle","5"
"saturn",2,2,3,"HWT","Metric","159","idle_all","5"
"saturn",2,2,3,"HWT","Metric","159","iowait","0"
"saturn",2,2,3,"HWT","Metric","159","irq","0"
"saturn",2,2,3,"HWT","Metric","159","nice","0"
"saturn",2,2,3,"HWT","Metric","159","softirq","0"
"saturn",2,2,3,"HWT","Metric","159","steal","0"
"saturn",2,2,3,"HWT","Metric","159","system","0"
"saturn",2,2,3,"HWT","Metric","159","system_all","0"
"saturn",2,2,3,"HWT","Metric","159","total_time","100"
"saturn",2,2,3,"HWT","Metric","159","user","94"
"saturn",2,2,3,"HWT","Metric","159","virt_all_time","0"
"saturn",2,2,4,"HWT","Metric","159","guest","0"
"saturn",2,2,4,"HWT","Metric","159","guest_nice","0"
"saturn",2,2,4,"HWT","Metric","159","idle","100"
"saturn",2,2,4,"HWT","Metric","159","idle_all","100"
"saturn",2,2,4,"HWT","Metric","159","iowait","0"
"saturn",2,2,4,"HWT","Metric","159","irq","0"
"saturn",2,2,4,"HWT","Metric","159","nice","0"
"saturn",2,2,4,"HWT","Metric","159","softirq","0"
"saturn",2,2,4,"HWT","Metric","159","steal","0"
"saturn",2,2,4,"HWT","Metric","159","system","0"
"saturn",2,2,4,"HWT","Metric","159","system_all","0"
"saturn",2,2,4,"HWT","Metric","159","total_time","100"
"saturn",2,2,4,"HWT","Metric","159","user","0"
"saturn",2,2,4,"HWT","Metric","159","virt_all_time","0"
"saturn",2,2,0,"GPU","Property","0","Bus ID","0000:24:00.0"
"saturn",2,2,0,"GPU","Property","0","Can Map Host Memory","yes"
"saturn",2,2,0,"GPU","Property","0","Clock Rate","1410000"
"saturn",2,2,0,"GPU","Property","0","Compute Mode","Default"
"saturn",2,2,0,"GPU","Property","0","Concurrent Kernels","yes"
"saturn",2,2,0,"GPU","Property","0","Device Overlap","yes"
"saturn",2,2,0,"GPU","Property","0","ECC Enabled","yes"
"saturn",2,2,0,"GPU","Property","0","GPU_ID","0"
"saturn",2,2,0,"GPU","Property","0","Integrated","no"
"saturn",2,2,0,"GPU","Property","0","Is Multi GPU Board","no"
"saturn",2,2,0,"GPU","Property","0","Kernel Execution Timeout Enabled","no"
"saturn",2,2,0,"GPU","Property","0","L2 Cache Size","41943040"
"saturn",2,2,0,"GPU","Property","0","Major Compute","8"
"saturn",2,2,0,"GPU","Property","0","Max Grid Size","[1024,1024,64]"
"saturn",2,2,0,"GPU","Property","0","Max Memory Pitch","2147483647"
"saturn",2,2,0,"GPU","Property","0","Max Threads Dim","[2147483647,65535,65535]"
"saturn",2,2,0,"GPU","Property","0","Max Threads per Block","1024"
"saturn",2,2,0,"GPU","Property","0","Max Threads per Multi Processor","2048"
"saturn",2,2,0,"GPU","Property","0","Memory Bus Width","5120"
"saturn",2,2,0,"GPU","Property","0","Memory Clock Rate","1512000"
"saturn",2,2,0,"GPU","Property","0","Minor Compute","0"
"saturn",2,2,0,"GPU","Property","0","Multi Processor Count","108"
"saturn",2,2,0,"GPU","Property","0","Name","NVIDIA A100 80GB PCIe"
"saturn",2,2,0,"GPU","Property","0","PCI Bus ID","36"
"saturn",2,2,0,"GPU","Property","0","PCI Device ID","0"
"saturn",2,2,0,"GPU","Property","0","RT_GPU_ID","0"
"saturn",2,2,0,"GPU","Property","0","Registers per Block","65536"
"saturn",2,2,0,"GPU","Property","0","Shared Memory per Block","49152"
"saturn",2,2,0,"GPU","Property","0","Texture Alignment","512"
"saturn",2,2,0,"GPU","Property","0","Total Const Memory","65536"
"saturn",2,2,0,"GPU","Property","0","Total Constant Memory","65536"
"saturn",2,2,0,"GPU","Property","0","Total Global Memory","85100068864"
"saturn",2,2,0,"GPU","Property","0","Warp Size","32"
"saturn",2,2,2,"GPU"," Metric","0","Clock Memory (MHz)","1512"
"saturn",2,2,2,"GPU"," Metric","0","Clock SM (MHz)","1350"
"saturn",2,2,2,"GPU"," Metric","0","Memory Free (GB)","72.959473"
"saturn",2,2,2,"GPU"," Metric","0","Memory Total (GB)","80.000000"
"saturn",2,2,2,"GPU"," Metric","0","Memory Used (GB)","7.040527"
"saturn",2,2,2,"GPU"," Metric","0","Memory Utilization %","42"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Bandwidth C0 Total","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Bandwidth C1 Total","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Link Count","12.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Speed (GB/s)","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Throughput Data RX","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Throughput Data TX","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Throughput Raw RX","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","NvLink Throughput Raw TX","0.000000"
"saturn",2,2,2,"GPU"," Metric","0","PCIe RX Throughput (MB/s)","0.053711"
"saturn",2,2,2,"GPU"," Metric","0","PCIe TX Throughput (MB/s)","0.009766"
"saturn",2,2,2,"GPU"," Metric","0","Power (W)","287.081000"
"saturn",2,2,2,"GPU"," Metric","0","Temperature (C)","61"
"saturn",2,2,2,"GPU"," Metric","0","Utilization %","97"
"saturn",2,2,3,"GPU"," Metric","0","Clock Memory (MHz)","1512"
"saturn",2,2,3,"GPU"," Metric","0","Clock SM (MHz)","1380"
"saturn",2,2,3,"GPU"," Metric","0","Memory Free (GB)","72.959473"
"saturn",2,2,3,"GPU"," Metric","0","Memory Total (GB)","80.000000"
"saturn",2,2,3,"GPU"," Metric","0","Memory Used (GB)","7.040527"
"saturn",2,2,3,"GPU"," Metric","0","Memory Utilization %","42"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Bandwidth C0 Total","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Bandwidth C1 Total","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Link Count","12.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Speed (GB/s)","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Throughput Data RX","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Throughput Data TX","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Throughput Raw RX","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","NvLink Throughput Raw TX","0.000000"
"saturn",2,2,3,"GPU"," Metric","0","PCIe RX Throughput (MB/s)","0.052734"
"saturn",2,2,3,"GPU"," Metric","0","PCIe TX Throughput (MB/s)","0.011719"
"saturn",2,2,3,"GPU"," Metric","0","Power (W)","284.859000"
"saturn",2,2,3,"GPU"," Metric","0","Temperature (C)","60"
"saturn",2,2,3,"GPU"," Metric","0","Utilization %","97"
"saturn",2,2,4,"GPU"," Metric","0","Clock Memory (MHz)","1512"
"saturn",2,2,4,"GPU"," Metric","0","Clock SM (MHz)","1380"
"saturn",2,2,4,"GPU"," Metric","0","Memory Free (GB)","72.959473"
"saturn",2,2,4,"GPU"," Metric","0","Memory Total (GB)","80.000000"
"saturn",2,2,4,"GPU"," Metric","0","Memory Used (GB)","7.040527"
"saturn",2,2,4,"GPU"," Metric","0","Memory Utilization %","42"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Bandwidth C0 Total","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Bandwidth C1 Total","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Link Count","12.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Speed (GB/s)","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Throughput Data RX","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Throughput Data TX","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Throughput Raw RX","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","NvLink Throughput Raw TX","0.000000"
"saturn",2,2,4,"GPU"," Metric","0","PCIe RX Throughput (MB/s)","0.042969"
"saturn",2,2,4,"GPU"," Metric","0","PCIe TX Throughput (MB/s)","0.011719"
"saturn",2,2,4,"GPU"," Metric","0","Power (W)","316.748000"
"saturn",2,2,4,"GPU"," Metric","0","Temperature (C)","61"
"saturn",2,2,4,"GPU"," Metric","0","Utilization %","97"
"saturn",2,2,1,"LWP","Metric","1387830","majflt","13"
"saturn",2,2,1,"LWP","Metric","1387830","minflt","392"
"saturn",2,2,1,"LWP","Metric","1387830","nonvoluntary_ctxt_switches","1"
"saturn",2,2,1,"LWP","Metric","1387830","nswap","0"
"saturn",2,2,1,"LWP","Metric","1387830","processor","156"
"saturn",2,2,1,"LWP","Metric","1387830","pthread lock calls","0"
"saturn",2,2,1,"LWP","Metric","1387830","pthread trylock calls","0"
"saturn",2,2,1,"LWP","Metric","1387830","state","R"
"saturn",2,2,1,"LWP","Metric","1387830","step","0"
"saturn",2,2,1,"LWP","Metric","1387830","stime","1"
"saturn",2,2,1,"LWP","Metric","1387830","utime","0"
"saturn",2,2,1,"LWP","Metric","1387830","voluntary_ctxt_switches","75"
"saturn",2,2,4,"LWP","Metric","1387830","majflt","13"
"saturn",2,2,4,"LWP","Metric","1387830","minflt","522"
"saturn",2,2,4,"LWP","Metric","1387830","nonvoluntary_ctxt_switches","2"
"saturn",2,2,4,"LWP","Metric","1387830","nswap","0"
"saturn",2,2,4,"LWP","Metric","1387830","processor","52"
"saturn",2,2,4,"LWP","Metric","1387830","pthread lock calls","0"
"saturn",2,2,4,"LWP","Metric","1387830","pthread trylock calls","0"
"saturn",2,2,4,"LWP","Metric","1387830","state","R"
"saturn",2,2,4,"LWP","Metric","1387830","stime","0"
"saturn",2,2,4,"LWP","Metric","1387830","utime","0"
"saturn",2,2,4,"LWP","Metric","1387830","voluntary_ctxt_switches","75"
"saturn",2,2,2,"LWP","Metric","1387830","majflt","24"
"saturn",2,2,2,"LWP","Metric","1387830","minflt","17187"
"saturn",2,2,2,"LWP","Metric","1387830","nonvoluntary_ctxt_switches","1514"
"saturn",2,2,2,"LWP","Metric","1387830","nswap","0"
"saturn",2,2,2,"LWP","Metric","1387830","processor","52"
"saturn",2,2,2,"LWP","Metric","1387830","pthread lock calls","94367154050284"
"saturn",2,2,2,"LWP","Metric","1387830","pthread trylock calls","0"
"saturn",2,2,2,"LWP","Metric","1387830","state","R"
"saturn",2,2,2,"LWP","Metric","1387830","stime","158"
"saturn",2,2,2,"LWP","Metric","1387830","utime","131"
"saturn",2,2,2,"LWP","Metric","1387830","voluntary_ctxt_switches","3530"
"saturn",2,2,3,"LWP","Metric","1387830","majflt","24"
"saturn",2,2,3,"LWP","Metric","1387830","minflt","19860"
"saturn",2,2,3,"LWP","Metric","1387830","nonvoluntary_ctxt_switches","1564"
"saturn",2,2,3,"LWP","Metric","1387830","nswap","0"
"saturn",2,2,3,"LWP","Metric","1387830","processor","52"
"saturn",2,2,3,"LWP","Metric","1387830","pthread lock calls","94367154050784"
"saturn",2,2,3,"LWP","Metric","1387830","pthread trylock calls","0"
"saturn",2,2,3,"LWP","Metric","1387830","state","D"
"saturn",2,2,3,"LWP","Metric","1387830","stime","160"
"saturn",2,2,3,"LWP","Metric","1387830","utime","239"
"saturn",2,2,3,"LWP","Metric","1387830","voluntary_ctxt_switches","4151"
"saturn",2,2,4,"LWP","Metric","1387830","majflt","24"
"saturn",2,2,4,"LWP","Metric","1387830","minflt","20457"
"saturn",2,2,4,"LWP","Metric","1387830","nonvoluntary_ctxt_switches","1564"
"saturn",2,2,4,"LWP","Metric","1387830","nswap","0"
"saturn",2,2,4,"LWP","Metric","1387830","processor","52"
"saturn",2,2,4,"LWP","Metric","1387830","pthread lock calls","94367154051070"
"saturn",2,2,4,"LWP","Metric","1387830","pthread trylock calls","0"
"saturn",2,2,4,"LWP","Metric","1387830","state","R"
"saturn",2,2,4,"LWP","Metric","1387830","stime","161"
"saturn",2,2,4,"LWP","Metric","1387830","utime","239"
"saturn",2,2,4,"LWP","Metric","1387830","voluntary_ctxt_switches","4509"
"saturn",2,2,2,"LWP","Metric","1387838","majflt","1"
"saturn",2,2,2,"LWP","Metric","1387838","minflt","4552"
"saturn",2,2,2,"LWP","Metric","1387838","nonvoluntary_ctxt_switches","255"
"saturn",2,2,2,"LWP","Metric","1387838","nswap","0"
"saturn",2,2,2,"LWP","Metric","1387838","processor","156"
"saturn",2,2,2,"LWP","Metric","1387838","pthread lock calls","298312"
"saturn",2,2,2,"LWP","Metric","1387838","pthread trylock calls","0"
"saturn",2,2,2,"LWP","Metric","1387838","state","R"
"saturn",2,2,2,"LWP","Metric","1387838","stime","72"
"saturn",2,2,2,"LWP","Metric","1387838","utime","270"
"saturn",2,2,2,"LWP","Metric","1387838","voluntary_ctxt_switches","1563"
"saturn",2,2,3,"LWP","Metric","1387838","majflt","1"
"saturn",2,2,3,"LWP","Metric","1387838","minflt","4776"
"saturn",2,2,3,"LWP","Metric","1387838","nonvoluntary_ctxt_switches","258"
"saturn",2,2,3,"LWP","Metric","1387838","nswap","0"
"saturn",2,2,3,"LWP","Metric","1387838","processor","156"
"saturn",2,2,3,"LWP","Metric","1387838","pthread lock calls","298342"
"saturn",2,2,3,"LWP","Metric","1387838","pthread trylock calls","0"
"saturn",2,2,3,"LWP","Metric","1387838","state","R"
"saturn",2,2,3,"LWP","Metric","1387838","stime","77"
"saturn",2,2,3,"LWP","Metric","1387838","utime","271"
"saturn",2,2,3,"LWP","Metric","1387838","voluntary_ctxt_switches","1602"
"saturn",2,2,4,"LWP","Metric","1387838","majflt","1"
"saturn",2,2,4,"LWP","Metric","1387838","minflt","5109"
"saturn",2,2,4,"LWP","Metric","1387838","nonvoluntary_ctxt_switches","259"
"saturn",2,2,4,"LWP","Metric","1387838","nswap","0"
"saturn",2,2,4,"LWP","Metric","1387838","processor","156"
"saturn",2,2,4,"LWP","Metric","1387838","pthread lock calls","298371"
"saturn",2,2,4,"LWP","Metric","1387838","pthread trylock calls","0"
"saturn",2,2,4,"LWP","Metric","1387838","state","R"
"saturn",2,2,4,"LWP","Metric","1387838","stime","79"
"saturn",2,2,4,"LWP","Metric","1387838","utime","273"
"saturn",2,2,4,"LWP","Metric","1387838","voluntary_ctxt_switches","1605"
"saturn",2,2,8,"LWP","Metric","1387844","majflt","0"
"saturn",2,2,8,"LWP","Metric","1387844","minflt","3"
"saturn",2,2,8,"LWP","Metric","1387844","nonvoluntary_ctxt_switches","0"
"saturn",2,2,8,"LWP","Metric","1387844","nswap","0"
"saturn",2,2,8,"LWP","Metric","1387844","processor","52"
"saturn",2,2,8,"LWP","Metric","1387844","pthread lock calls","0"
"saturn",2,2,8,"LWP","Metric","1387844","pthread trylock calls","0"
"saturn",2,2,8,"LWP","Metric","1387844","state","R"
"saturn",2,2,8,"LWP","Metric","1387844","stime","0"
"saturn",2,2,8,"LWP","Metric","1387844","utime","1"
"saturn",2,2,8,"LWP","Metric","1387844","voluntary_ctxt_switches","1"
"saturn",2,2,2,"LWP","Metric","1387844","majflt","0"
"saturn",2,2,2,"LWP","Metric","1387844","minflt","1894"
"saturn",2,2,2,"LWP","Metric","1387844","nonvoluntary_ctxt_switches","156"
"saturn",2,2,2,"LWP","Metric","1387844","nswap","0"
"saturn",2,2,2,"LWP","Metric","1387844","processor","156"
"saturn",2,2,2,"LWP","Metric","1387844","pthread lock calls","140682794640513"
"saturn",2,2,2,"LWP","Metric","1387844","pthread trylock calls","0"
"saturn",2,2,2,"LWP","Metric","1387844","state","R"
"saturn",2,2,2,"LWP","Metric","1387844","stime","0"
